file,header_id,header_base,manifest_id,hash_match,sha256,verification
2012-0088__AD_2012-0088_2__easa_ad_2012_0088_superseded.pdf,2012-0088,2012-0088,2012-0088,True,5890da0d0155e6bd3811ca0c2f1af3287c1f6b7461bd3050d88882dab73ab79c,Visually confirmed original first page; PDF text layer duplicates characters
2012-0089R1__AD_2012-0089R1_1__easa_ad_2012_0089_R1.pdf,2012-0089R1,2012-0089,2012-0089R1,True,f6c9b7d017e72e73d8cde22ccd19076c6f3dda6eb92e9ef7fd871510aeee6f53,First-page AD header
2012-0090__AD_2012-0090_1__easa_ad_2012_0090.pdf,2012-0090,2012-0090,2012-0090,True,17851becc5b5778d7b999ebda3beeb5c578774fff3ca412da8f85d2252a7f689,First-page AD header
2012-0091__AD_2012-0091_1__easa_ad_2012_0091.pdf,2012-0091,2012-0091,2012-0091,True,b93e0c3a816906032822b2e6ba11fd0b04fd8b810bbd78807753fa3fda2edf57,First-page AD header
2012-0092__AD_2012-0092_2__easa_ad_2012_0092_Correction_Superseded.pdf,2012-0092,2012-0092,2012-0092,True,61355b70f42d412d9607e0054b0a31c0d0e54181287552fbfcc19dbb7207e2bb,First-page AD header
2012-0094__AD_2012-0094_2__EASA_AD__2012_0094_superseded.pdf,2012-0094,2012-0094,2012-0094,True,d92076cd89444f103b4bccb9ef85bd9b174019440ee2bd31aa8787732a4e78d9,First-page AD header
2012-0096__AD_2012-0096_1__easa_ad_2012_0096.pdf,2012-0096,2012-0096,2012-0096,True,d87d30b6ff7641d490214794ffacc581404bd8c0df178261ef6768801469b72a,First-page AD header
2012-0100R3__AD_2012-0100R3_1__easa_ad_2012_0100_R3_superseded.pdf,2012-0100R3,2012-0100,2012-0100R3,True,848c2af9ffab39035078572584ae65160903f5373440b01124854765a0d07fa8,First-page AD header
2012-0101__AD_2012-0101_1__easa_ad_2012_0101.pdf,2012-0101,2012-0101,2012-0101,True,e256cda51e9639e027a037089ed636203827c1daf228418e696ef1acf2a26839,First-page AD header
2012-0102__AD_2012-0102_1__easa_ad_2012_0102.pdf,2012-0102,2012-0102,2012-0102,True,9518a434a2d64981720f63a854be55ffabbc2089a210c03f7289d4b6e912f0b0,First-page AD header
2012-0103__AD_2012-0103_1__easa_ad_2012_0103_Superseded.pdf,2012-0103,2012-0103,2012-0103,True,9ca8c479256d64eef3b6d993f96a8a043b00b5cc91092bad347e5e30e58ab84a,First-page AD header
2012-0105__AD_2012-0105_1__easa_ad_2012_0105.pdf,2012-0105,2012-0105,2012-0105,True,e6a47d7b1776f47c3feebfb5730faea98026c2e9bd8854ca3ba7ae8288af41b9,First-page AD header
2012-0114__AD_2012-0114_1__easa_ad_2012_0114.pdf,2012-0114,2012-0114,2012-0114,True,8b48c454e179a9061f858c9d4390846bfa47161338244e24b9636eba84ca3e68,First-page AD header
2012-0118__AD_2012-0118_1__EASA_AD_2012_0118_superseded.pdf,2012-0118,2012-0118,2012-0118,True,c0d4b6a3af215936c4b8b82e171aa70d02ea36eba96b80a715e41d9ae338da15,First-page AD header
2012-0119__AD_2012-0119_1__easa_ad_2012_0119.pdf,2012-0119,2012-0119,2012-0119,True,1e6a3f3220272e35fabacca7a1dc3d17e9057eee465a3d9e5d853fc8aa6bbf38,First-page AD header
2012-0122-CN__AD_2012-0122-CN_2__easa_ad_2012_0122_CN.pdf,2012-0122,2012-0122,2012-0122,True,b88ffd2854284a75898b163e7abb6ceb450186356a974b5e072eaf03b630d34f,First-page AD header
2012-0132R1__AD_2012-0132R1_1__easa_ad_2012_0132_R1.pdf,2012-0132R1,2012-0132,2012-0132R1,True,bfccded3ce02fe92253860f0ab994daa5cb27338ff32a219765aca1cd6c6d69f,First-page AD header
2012-0133__AD_2012-0133_1__easa_ad_2012_0133_superseded.pdf,2012-0133,2012-0133,2012-0133,True,01021395a967dcf9502bbd35fd4be6f27659d87514eefa08b78a7ce83852cebb,First-page AD header
2012-0134__AD_2012-0134_1__EASA_AD_2012_0134_superseded.pdf,2012-0134,2012-0134,2012-0134,True,492832ea0fa42e92c118e94c274c955b13643bdc52f8457904bef7d202953f5c,First-page AD header
2012-0135__AD_2012-0135_1__easa_ad_2012_0135.pdf,2012-0135,2012-0135,2012-0135,True,250418631f7eff166fdfa016eec13fe03b4b120df69758a1c4860c2b96b4e483,First-page AD header
2012-0138__AD_2012-0138_1__easa_ad_2012_0138.pdf,2012-0138,2012-0138,2012-0138,True,5314125e6a9347dd42b162e280be239a85e51d7bbc75ef695666ec8e9bdf2e49,First-page AD header
2012-0140__AD_2012-0140_2__easa_ad_2012_0140.pdf,2012-0140,2012-0140,2012-0140,True,f497d428fab3e951d12834cc438551921fbdb39c7e25a955c370dae1d985210c,First-page AD header
2012-0153__AD_2012-0153_1__easa_ad_2012_0153_superseded.pdf,2012-0153,2012-0153,2012-0153,True,f802db08b2c57a9791a1648caaf12fb9f080b6e4ba1bbc9b3d0e3c3d0b147c70,First-page AD header
2012-0165__AD_2012-0165_1__easa_ad_2012_0165.pdf,2012-0165,2012-0165,2012-0165,True,ce6dafd9c486aab7ca1ec87f5f0677a6c1010525701f250f5d94d7427ccfc031,First-page AD header
2012-0167__AD_2012-0167_2__easa_ad_2012_0167_superseded.pdf,2012-0167,2012-0167,2012-0167,True,66018b89776058de52f6b3f3823ea86a9d3280b69c99fd43f03f71de2c2ec47b,First-page AD header
2012-0168__AD_2012-0168_1__easa_ad_2012_0168_superseded.pdf,2012-0168,2012-0168,2012-0168,True,f48583ae9b8eb4315df08120c0a4192b9e84729e3433a45eb4c099cb63ac6c95,First-page AD header
2012-0172__AD_2012-0172_2__easa_ad_2012_0172.pdf,2012-0172,2012-0172,2012-0172,True,14f75e4c5bad4c5ed640897bc94edb7d098905b173d3dd7b06b906046ff88590,First-page AD header
2012-0175R2__AD_2012-0175R2_1__EASA_AD_2012_0175_R2_superseded.pdf,2012-0175R2,2012-0175,2012-0175R2,True,39f7f5de5a6846f202d1e2a36b9e21fcd9028852e2f7fa3131e0ec874bd98ae0,First-page AD header
2012-0176__AD_2012-0176_2__easa_ad_2012_0176_Correction.pdf,2012-0176,2012-0176,2012-0176,True,8e80033f71dbb09517623526cf3d9f9f02d9e05c9352e84c90d58ef593ec3f4c,First-page AD header
2012-0177__AD_2012-0177_1__easa_ad_2012_0177.pdf,2012-0177,2012-0177,2012-0177,True,094e9d849ce9321ab23ed790a98827ce907b56a11d3e327375972cddf3393c59,First-page AD header
2012-0179__AD_2012-0179_1__easa_ad_2012_0179_superseded.pdf,2012-0179,2012-0179,2012-0179,True,855000ae6494b1051a4e657b1a44de45076a8e7236212efb500f9eb0b88113a9,First-page AD header
2012-0182__AD_2012-0182_2__easa_ad_2012_0182.pdf,2012-0182,2012-0182,2012-0182,True,cb958ce0a0f9ebc0f6efe4b233a09a7fe35421424fcc625d0d93c603d39e8bf4,First-page AD header
2012-0188__AD_2012-0188_1__easa_ad_2012_0188.pdf,2012-0188,2012-0188,2012-0188,True,2bf1d94ebca6f6e49da6d37cacd48680101f6218a4c444edfda2758cc94016ef,First-page AD header
2012-0194__AD_2012-0194_2__easa_ad_2012_0194.pdf,2012-0194,2012-0194,2012-0194,True,7e39803cb37c4860af17efd6c00244642b2ad1686a0153dd5e12b5925d30f626,First-page AD header
2012-0198R1__AD_2012-0198R1_1__easa_ad_2012_0198_R1.pdf,2012-0198R1,2012-0198,2012-0198R1,True,ab5e661fc976f9bc4e455745cc93ac1eba01554afc4af063dc0086db5bce3bfe,First-page AD header
2012-0199__AD_2012-0199_1__easa_ad_2012_0199.pdf,2012-0199,2012-0199,2012-0199,True,118d5c212e17f1628ae3df48e12bcfc9644c3590ca314fa2b43bd02afa0546d7,First-page AD header
2012-0200R1__AD_2012-0200R1_1__easa_ad_2012_0200_R1.pdf,2012-0200R1,2012-0200,2012-0200R1,True,bb934cb61ba299b1adb3a3738a179a1f49d1c6d7a5b17bc35dbdbb682572118b,First-page AD header
2012-0203__AD_2012-0203_1__easa_ad_2012_0203.pdf,2012-0203,2012-0203,2012-0203,True,33d2351370223bd8d990633037b5fa2acd569dadb2f893e44348b05a7cfc7fcf,First-page AD header
2012-0210__AD_2012-0210_1__easa_ad_2012_0210.pdf,2012-0210,2012-0210,2012-0210,True,0ecad6f3f1fe33d145f8d6b5de47aa0920fd0687e261b2e3c625fe94993a1b64,First-page AD header
2012-0211__AD_2012-0211_2__easa_ad_2012_0211_superseded.pdf,2012-0211,2012-0211,2012-0211,True,8565c6e117f1f6970c015577fb85df41afe41b234ab74f6058eaa1113df59285,First-page AD header
2012-0214__AD_2012-0214_1__easa_ad_2012_0214_superseded.pdf,2012-0214,2012-0214,2012-0214,True,1cd2e7a7691d09d4168c7c66b133293afb5a81e9cc57481d7f4bc662b1add3fa,First-page AD header
2012-0221__AD_2012-0221_1__easa_ad_2012_0221.pdf,2012-0221,2012-0221,2012-0221,True,5bf6336ea1f342ffe147f08239d5112e5d7633908d416e2fccba3c6268a4d3d2,First-page AD header
2012-0222__AD_2012-0222_2__easa_ad_2012_0222.pdf,2012-0222,2012-0222,2012-0222,True,03dfc4f6c39aa69081237e7d7af6161838d35ac4f4e7fe7fe4b7857741eba888,First-page AD header
2012-0223__AD_2012-0223_1__easa_ad_2012_0223.pdf,2012-0223,2012-0223,2012-0223,True,cefe2dc088abfc945591e21107adff5c8156fa5fc34a6ec68cf7c0cf6e6b0a83,First-page AD header
2012-0224__AD_2012-0224_1__easa_ad_2012_0224_Correction.pdf,2012-0224,2012-0224,2012-0224,True,2959d21a83a808c8632084437b0cdebca33b64225a03760138efdf22b191f83f,First-page AD header
2012-0226__AD_2012-0226_1__easa_ad_2012_0226.pdf,2012-0226,2012-0226,2012-0226,True,cd628ef4f02dea7cf7b84194f9f0dc75ad8a3f7c1baf0e9006c2f2fce8430705,First-page AD header
2012-0229__AD_2012-0229_1__easa_ad_2012_0229.pdf,2012-0229,2012-0229,2012-0229,True,139f21d2298d7e6c805b1b2fe99763c8d9a20fe8e3eaeb994bb8a00d3d9862a3,First-page AD header
2012-0233__AD_2012-0233_1__easa_ad_2012_0233.pdf,2012-0233,2012-0233,2012-0233,True,ab067cb6052158a678228b03040228883720a72d5c2215838cdef0a73aff36de,First-page AD header
2012-0235__AD_2012-0235_2__easa_ad_2012_0235.pdf,2012-0235,2012-0235,2012-0235,True,430b14f014b619f5f4bb6ee5aa48240d16b807a72deab763581241d289b184e2,First-page AD header
2012-0236R1__AD_2012-0236R1_1__easa_ad_2012_0236_R1_superseded.pdf,2012-0236R1,2012-0236,2012-0236R1,True,91c96de036710e7d8edc89c0f7eb0129c3a893dd1756aa1f7bce342a1f5df359,First-page AD header
2012-0244R1__AD_2012-0244R1_1__easa_ad_2012_0244_R1_superseded.pdf,2012-0244R1,2012-0244,2012-0244R1,True,6aaa688e1f6f7926be84d25df480bd7f7f0750c9484ad2478c990f44fd145af9,First-page AD header
2012-0259__AD_2012-0259_1__easa_ad_2012_0259.pdf,2012-0259,2012-0259,2012-0259,True,dcf033fc02d9ff25cd44fb4ae129e9d2d9daa808af2b484c6748e329fa69d151,First-page AD header
2012-0267R3__AD_2012-0267R3_1__EASA_AD_2012_0267_R3.pdf,2012-0267R3,2012-0267,2012-0267R3,True,a8886fea3f29f7664c73b176d8c0a32caad97a54e301bc89f50ba01585fd7356,First-page AD header
2012-0271__AD_2012-0271_1__easa_ad_2012_0271.pdf,2012-0271,2012-0271,2012-0271,True,9e871bcdb216ddb6e0f7743758a555ce9bcb2ffdbf25a9a98259fa13a74e8f6a,First-page AD header
2012-0274__AD_2012-0274_1__easa_ad_2012_0274_superseded.pdf,2012-0274,2012-0274,2012-0274,True,2b28f916adae4331b1f18329fa5c762fc6a9901b229830d21bbf228a52fb84c4,First-page AD header
2013-0005__AD_2013-0005_1__easa_ad_2013_0005.pdf,2013-0005,2013-0005,2013-0005,True,1fe705fda59ac65ee693a71c21d5c34e260b4118a1066dc5af2a4ad9545292e1,First-page AD header
2013-0006__AD_2013-0006_2__easa_ad_2013_0006.pdf,2013-0006,2013-0006,2013-0006,True,098a2b93455c0788238328b6cb24802aaa573238fbdd84b094083db3b19e1a57,First-page AD header
2013-0008R1__AD_2013-0008R1_1__easa_ad_2013_0008_R1_superseded.pdf,2013-0008R1,2013-0008,2013-0008R1,True,d2e33ac515e6ce1e4fe08df0194255b65effda9db5b097527cd6ff6de0fd5eb0,First-page AD header
2013-0011__AD_2013-0011_1__easa_ad_2013_0011.pdf,2013-0011,2013-0011,2013-0011,True,43f6b5ed0090e9ad4b974b38523a3eb53c1731b0d52aa54663c63a2d01de5c48,First-page AD header
2013-0013R1__AD_2013-0013R1_2__easa_ad_2013_0013_R1.pdf,2013-0013R1,2013-0013,2013-0013R1,True,81a149ddc0a3ce4a85c1bd6d5e4cd567fc2a333f7ab243d93fc4d241f4534728,First-page AD header
2013-0014__AD_2013-0014_1__easa_ad_2013_0014_superseded.pdf,2013-0014,2013-0014,2013-0014,True,8d5e824783598a004855dce291024077d86c9d3ba73ed19304710363cad84cb5,First-page AD header
2013-0016__AD_2013-0016_1__easa_ad_2013_0016.pdf,2013-0016,2013-0016,2013-0016,True,2a05267166d970a1cc0043e6dcabfc2ae23b3880602dc6212bde1cc0eaca5c2d,First-page AD header
2013-0021__AD_2013-0021_1__easa_ad_2013_0021_superseded.pdf,2013-0021,2013-0021,2013-0021,True,2ba09c79935e68799c07e8e2b0319c3f92e0afee7b2d782a7b7bb6eb996254ed,First-page AD header
2013-0022__AD_2013-0022_2__easa_ad_2013_0022_superseded.pdf,2013-0022,2013-0022,2013-0022,True,a7409496431a084243a39590e7d0dc25f84ca6e9b594eeed30f349e7797ab365,First-page AD header
2013-0023__AD_2013-0023_1__easa_ad_2013_0023_superseded.pdf,2013-0023,2013-0023,2013-0023,True,ae011b436f2592d119f62f4caeeb0e4242e2f0265500281426fe76c08bfdaa88,First-page AD header
2013-0024__AD_2013-0024_1__easa_ad_2013_0024_superseded.pdf,2013-0024,2013-0024,2013-0024,True,ec38ab0292adfad9d0f9e6d5afe514acd18035de49d1c68dcd10edf5135de24a,First-page AD header
2013-0033__AD_2013-0033_1__easa_ad_2013_0033_superseded.pdf,2013-0033,2013-0033,2013-0033,True,dca60400c26d96dec569936367d0fa44ff89a48d87b53a73efecdd843cad90aa,First-page AD header
2013-0039__AD_2013-0039_1__easa_ad_2013_0039.pdf,2013-0039,2013-0039,2013-0039,True,d3ece1b534b134bf150cfe6e24a888c0feed300418075039f9af8484bd0e1867,First-page AD header
2013-0046__AD_2013-0046_1__easa_ad_2013_0046.pdf,2013-0046,2013-0046,2013-0046,True,346c3cf5069ed1edf3aabbb84cde460a10573453f17512b83afba009fc897393,First-page AD header
2013-0048__AD_2013-0048_1__easa_ad_2013_0048.pdf,2013-0048,2013-0048,2013-0048,True,6fb0cae73fd91249e3ac092096cc9fb2523100a99c7341a3f09baeb17fcc9074,First-page AD header
2013-0050__AD_2013-0050_1__easa_ad_2013_0050_superseded.pdf,2013-0050,2013-0050,2013-0050,True,f7978231f8223fae202a65605a4bb27bf3c04da8ff7cbd3fd33a1a5a937c7ddc,First-page AD header
2013-0056__AD_2013-0056_1__easa_ad_2013_0056_Correction.pdf,2013-0056,2013-0056,2013-0056,True,250f8563af0bc498cf7236d26264c1dfe72e37f72ff5ce100d16070e2abc960c,First-page AD header
2013-0058__AD_2013-0058_2__easa_ad_2013_0058.pdf,2013-0058,2013-0058,2013-0058,True,d8f7ef6fc4dbb1f6c3f3d308e88c5434658758ebf5431c513aee056f582e3160,First-page AD header
2013-0063__AD_2013-0063_1__easa_ad_2013_0063.pdf,2013-0063,2013-0063,2013-0063,True,9dd36bd19b3507452d1250ed47d59554ff2022fa76cef6fba91c5a14082e14f5,First-page AD header
2013-0066__AD_2013-0066_2__easa_ad_2013_0066.pdf,2013-0066,2013-0066,2013-0066,True,1f6145c977105adf56917062f4223902d6a0a9169e3ed210c76ce7399bf11e35,First-page AD header
2013-0067__AD_2013-0067_1__easa_ad_2013_0067_superseded.pdf,2013-0067,2013-0067,2013-0067,True,48653c5a716f2f38736582449f3d80f3a8f44dd24d10f7c3fb7929f80b77e8fe,First-page AD header
2013-0068__AD_2013-0068_1__easa_ad_2013_0068.pdf,2013-0068,2013-0068,2013-0068,True,5a3b86efff4794adada31c5259437a891e5566b5dcb4b038f1842c488f47b6ed,First-page AD header
2013-0072__AD_2013-0072_1__EASA_AD_2013-0072_superseded.pdf,2013-0072,2013-0072,2013-0072,True,c1960dbf1c058c9da92555ee2ab230c59e93c4be2fd2d27ce531e28db2287905,First-page AD header
2013-0074__AD_2013-0074_1__easa_ad_2013_0074_superseded.pdf,2013-0074,2013-0074,2013-0074,True,e2033366043b9a4950e0458833526fa891a491a39345fb9dc1648fc951cfefbb,First-page AD header
2013-0075__AD_2013-0075_1__easa_ad_2013_0075_superseded.pdf,2013-0075,2013-0075,2013-0075,True,dac2842795876e3174fb68a712ebcbd50c83465f19d0ce6acdab7e2828e48966,First-page AD header
2013-0076__AD_2013-0076_1__easa_ad_2013_0076_superseded.pdf,2013-0076,2013-0076,2013-0076,True,c998633626127df1103f7c0c4eedb4359d582a35b466aa9efabc7bfb27c5cf4f,First-page AD header
2013-0089R1__AD_2013-0089R1_1__easa_ad_2013_0089_R1.pdf,2013-0089R1,2013-0089,2013-0089R1,True,ea0bc68cbf202c0b63ab9994c9f998ca9f687168b40d2b9f1836f14492c3e8a8,First-page AD header
2013-0092__AD_2013-0092_1__easa_ad_2013_0092_superseded.pdf,2013-0092,2013-0092,2013-0092,True,396d1831fe17e2c41fcb063a6ed41c44c20eb56afeb2f5aa4f8e395a33e410ff,First-page AD header
2013-0094__AD_2013-0094_1__EASA_AD_2013_0094_superseded.pdf,2013-0094,2013-0094,2013-0094,True,4a6a542638320f302cd5f3aa2f83d52c8e5040ec6cf74ee18233587a80610035,First-page AD header
2013-0099__AD_2013-0099_1__easa_ad_2013_0099.pdf,2013-0099,2013-0099,2013-0099,True,490bd29b03e5a5eabe12cc2351a9dafcd81808873ec52d731d017b874b1b690d,First-page AD header
2013-0101__AD_2013-0101_1__easa_ad_2013_0101.pdf,2013-0101,2013-0101,2013-0101,True,abbca3488aff74dc2ac0ce608b5021cf347552c43a91c630478b1e4d5237dffa,First-page AD header
2013-0106__AD_2013-0106_1__easa_ad_2013_0106.pdf,2013-0106,2013-0106,2013-0106,True,029666b73a45ad335a2f882db658416ac7a953d5839d1e0a41e711ea48ed5507,First-page AD header
2013-0107__AD_2013-0107_1__easa_ad_2013_0107.pdf,2013-0107,2013-0107,2013-0107,True,66883c66d29b470de2120f87057a05dd16886454f9aa72e2ce537041e4aa6ce9,First-page AD header
2013-0108R3__AD_2013-0108R3_1__EASA_AD_2013_0108_R3.pdf,2013-0108R3,2013-0108,2013-0108R3,True,7a8ce9f28c21682782b69b5ccc1fe8c7584cb5166ff73f2ac467bc0bbcbbeb70,First-page AD header
2013-0116__AD_2013-0116_1__easa_ad_2013_0116.pdf,2013-0116,2013-0116,2013-0116,True,3368aee8717f46c6fd43a3f60f9e5cb05aaeac1c2fcd3f15b40fd2102980cc7b,First-page AD header
2013-0122__AD_2013-0122_1__easa_ad_2013_0122_superseded.pdf,2013-0122,2013-0122,2013-0122,True,6bc26c714a7af12c253007f727e952876d7826bc6070389045f9478e7821cc72,First-page AD header
2013-0127__AD_2013-0127_2__easa_ad_2013_0127_superseded.pdf,2013-0127,2013-0127,2013-0127,True,3854abd8e78a479946e1bb6aa448a75986386bad178bfdc55c21c398122a0212,First-page AD header
2013-0129__AD_2013-0129_1__easa_ad_2013_0129.pdf,2013-0129,2013-0129,2013-0129,True,30fc94a1bd9a13179786c8cc5998165f1d4f3b4ec0d41720d3aaf31c7b15347c,First-page AD header
2013-0136R1__AD_2013-0136R1_1__easa_ad_2013_0136_R1.pdf,2013-0136R1,2013-0136,2013-0136R1,True,13612b5476e9e7a50c3adfdb232827174e3358f5ff34efbdc7775cccbf3e860d,First-page AD header
2013-0137__AD_2013-0137_1__easa_ad_2013_0137.pdf,2013-0137,2013-0137,2013-0137,True,7d36151622fd44f99be4e3ea199f5734e1748f11308ecbd2c0549e862915db8b,First-page AD header
2013-0144R1__AD_2013-0144R1_1__easa_ad_2013_0144_R1_superseded.pdf,2013-0144R1,2013-0144,2013-0144R1,True,2b478e9299b5e462800d6c3d5deb1091d9c83c279b1981eedd5395b86b4f7360,First-page AD header
2013-0146__AD_2013-0146_1__EASA_AD_2013_0146_superseded.pdf,2013-0146,2013-0146,2013-0146,True,42decf87a99ffd6d2caf72cd26a73118e8153b49a69d8f8516cc169733a7f7cb,First-page AD header
2013-0147__AD_2013-0147_1__easa_ad_2013_0147_superseded.pdf,2013-0147,2013-0147,2013-0147,True,9019d2abaf82b7bff067feeaca93794449ee8a0903e782fc625fba6b1030b116,First-page AD header
2013-0148__AD_2013-0148_2__EASA_AD_2013_0148_superseded.pdf,2013-0148,2013-0148,2013-0148,True,7c6c3c46daf5c43a60fa9d1fb15283383554af983b136d5710dc91f894fedfc9,First-page AD header
2013-0149__AD_2013-0149_1__easa_ad_2013_0149.pdf,2013-0149,2013-0149,2013-0149,True,9fc5f0db3f06983c7bc8ba1f5946db91e98ff496565a114237735b497fb81529,First-page AD header
2013-0150R1__AD_2013-0150R1_1__EASA_AD_2013_0150_R1.pdf,2013-0150R1,2013-0150,2013-0150R1,True,53ac4e376b247360cc8234ac41b0ce04a04220c03b4a3155aa50f299e634ec63,First-page AD header
2013-0153__AD_2013-0153_1__easa_ad_2013_0153_superseded.pdf,2013-0153,2013-0153,2013-0153,True,cdd984b497f8e0c18e3f34cdbd0a413deeed406439eb0d4d4cd09f85c38a894d,First-page AD header
2013-0158__AD_2013-0158_1__easa_ad_2013_0158.pdf,2013-0158,2013-0158,2013-0158,True,23f8515d4376d4d35d24c595c9d07e500e319943f0fddddbbcb245d7e4a0b691,First-page AD header
2013-0160__AD_2013-0160_1__easa_ad_2013_0160.pdf,2013-0160,2013-0160,2013-0160,True,2d9c1f50de179b6748dd10f343c2279c3dc0a728076dfc08360cd21a79e81e5b,First-page AD header
2013-0161__AD_2013-0161_1__easa_ad_2013_0161.pdf,2013-0161,2013-0161,2013-0161,True,048996631fc9ed04c1bbe6d699ecc757d376ea4572819d9124f2d6733e2b7d52,First-page AD header
2013-0163__AD_2013-0163_1__easa_ad_2013_0163_superseded.pdf,2013-0163,2013-0163,2013-0163,True,df45e06731f37ca5f0122dacc67e70e04fed7bd3a9a17ab218eeb1066c39d0ac,First-page AD header
2013-0164__AD_2013-0164_1__easa_ad_2013_0164.pdf,2013-0164,2013-0164,2013-0164,True,38ffd4521a6c06dd4c66d734e4e2853ab51c96211ffb140b47b5f1c613e1959c,First-page AD header
2013-0165__AD_2013-0165_1__easa_ad_2013_0165.pdf,2013-0165,2013-0165,2013-0165,True,0813889fbd2fa673bef51669e1056aaf8260fcb86a4738bbdc914134c082b181,First-page AD header
2013-0167__AD_2013-0167_2__easa_ad_2013_0167.pdf,2013-0167,2013-0167,2013-0167,True,1ed73c9234bcbef6394a14cffee2afec8b105e0391c3333bb90643a4ad2c6872,First-page AD header
2013-0169__AD_2013-0169_1__easa_ad_2013_0169.pdf,2013-0169,2013-0169,2013-0169,True,3dedc23ba3b3d1cbc3b9e50b5c85106e74031210e5224cd12b8554f273bb22cb,First-page AD header
2013-0175__AD_2013-0175_1__easa_ad_2013_0175.pdf,2013-0175,2013-0175,2013-0175,True,ad2aac4beb36c4468fcd57de72c0ed4a04057287f4cc2797d26e36ad8e128cdc,First-page AD header
2013-0179__AD_2013-0179_1__easa_ad_2013_0179.pdf,2013-0179,2013-0179,2013-0179,True,3c6dbbc27a70f7ae56c98dc3a04e0803d91620c09b171cd53c8b28a0ef7424bf,First-page AD header
2013-0180__AD_2013-0180_1__easa_ad_2013_0180.pdf,2013-0180,2013-0180,2013-0180,True,b90f1e68b6a3d003ecdcc4010aada8d4aa9bb09170a6ff9ef6325bb8db5e53b9,First-page AD header
2013-0181R1__AD_2013-0181R1_1__easa_ad_2013_0181_R1.pdf,2013-0181R1,2013-0181,2013-0181R1,True,a6ce5a95ba1c5f1089c99385e9ed0f3cb81664dd5587a20266ee86f9556b9a64,First-page AD header
2013-0184R2__AD_2013-0184R2_1__EASA_AD_2013_0184_R2.pdf,2013-0184R2,2013-0184,2013-0184R2,True,6580bb86155aa657f05f6579c6e65f4b45eff9b6a0887d9529c35579a4a0a776,First-page AD header
2013-0188__AD_2013-0188_1__easa_ad_2013_0188.pdf,2013-0188,2013-0188,2013-0188,True,b3f9f49b456c050e9572068faf06df12d882bc630a09e9242f89972872dad748,First-page AD header
2013-0193__AD_2013-0193_2__easa_ad_2013_0193.pdf,2013-0193,2013-0193,2013-0193,True,447fa1c896591f588dbca70c0c080f6f51667b90e404fccfaedc0986da499bd1,First-page AD header
2013-0196R1__AD_2013-0196R1_1__EASA_AD_2013_0196_R1.pdf,2013-0196R1,2013-0196,2013-0196R1,True,5e445a686379127271a478ad8f1a61e2e278c50269e90645c0968dbb5f006630,First-page AD header
2013-0198R1__AD_2013-0198R1_2__easa_ad_2013_0198_R1_Correction.pdf,2013-0198R1,2013-0198,2013-0198R1,True,66b348e21ff68651e6770a611e17ddce6a9e05e5b2a47d97d3e8cd9c8eac32f4,First-page AD header
2013-0201__AD_2013-0201_1__EASA_AD_2013_0201_cancelled.pdf,2013-0201,2013-0201,2013-0201,True,e5412012ed9ddb6872d9626b4169d26b2db9d2a8d97a966b1fc59e3b9d05b0db,First-page AD header
2013-0202__AD_2013-0202_1__easa_ad_2013_0202.pdf,2013-0202,2013-0202,2013-0202,True,4fc5a2eab73128d4b16fefd1ef7cc681f3343a6d87d9ed4707bf7874f9d965c7,First-page AD header
2013-0203__AD_2013-0203_1__easa_ad_2013_0203.pdf,2013-0203,2013-0203,2013-0203,True,1bbecc074683ca461511412464ac8f1a6adc91bd786c84b97e16850543609197,First-page AD header
2013-0204__AD_2013-0204_1__easa_ad_2013_0204.pdf,2013-0204,2013-0204,2013-0204,True,17a1eb98252315cb303708e2d1a2858a2e7cab57ac4c183cc4a43d8a32d62fa6,First-page AD header
2013-0210__AD_2013-0210_1__easa_ad_2013_0210_superseded.pdf,2013-0210,2013-0210,2013-0210,True,1153c29a2d7f653b4faead035f838d3c7af4b937a939f42ef684f4582f9a58fa,First-page AD header
