base_ad_number,version_order,ad_number,version_label,issue_date,is_emergency,is_correction,correction_date,previous_version,next_version,latest_version,is_latest_version,file_instance_id,relative_path
2012-0070,1,2012-0070,2012-0070,2012-04-25,False,False,,,,2012-0070,True,08d66ca90183290a,2012-0070__AD_2012-0070_1__easa_ad_2012_0070_Correction_superseded.pdf
2012-0078,1,2012-0078R2,2012-0078R2,2014-03-05,False,False,,,,2012-0078R2,True,83669b07aeda38b5,2012-0078R2__AD_2012-0078R2_1__easa_ad_2012_0078_R2.pdf
2012-0082,1,2012-0082,2012-0082,2012-05-15,False,False,,,,2012-0082,True,67af798c5a86e5f7,2012-0082__AD_2012-0082_1__easa_ad_2012_0082.pdf
2012-0083,1,2012-0083,2012-0083,2012-05-16,False,False,,,,2012-0083,True,0a7c66cff25e0b8f,2012-0083__AD_2012-0083_1__easa_ad_2012_0083_superseded.pdf
2012-0088,1,2012-0088,2012-0088,2012-07-09,False,False,,,,2012-0088,True,4e5116faf63073ea,2012-0088__AD_2012-0088_2__easa_ad_2012_0088_superseded.pdf
2012-0089,1,2012-0089R1,2012-0089R1,2014-04-16,False,False,,,,2012-0089R1,True,9e3891bbe8c1f52f,2012-0089R1__AD_2012-0089R1_1__easa_ad_2012_0089_R1.pdf
2012-0090,1,2012-0090,2012-0090,2012-05-22,False,False,,,,2012-0090,True,d505b7b16ee52119,2012-0090__AD_2012-0090_1__easa_ad_2012_0090.pdf
2012-0091,1,2012-0091,2012-0091,2012-05-25,False,False,,,,2012-0091,True,1f4383ebea0adda9,2012-0091__AD_2012-0091_1__easa_ad_2012_0091.pdf
2012-0092,1,2012-0092,2012-0092,2012-05-25,False,False,,,,2012-0092,True,7afd0c87c1b389c7,2012-0092__AD_2012-0092_2__easa_ad_2012_0092_Correction_Superseded.pdf
2012-0094,1,2012-0094,2012-0094,2012-05-31,False,False,,,,2012-0094,True,20c9659a93318b4c,2012-0094__AD_2012-0094_2__EASA_AD__2012_0094_superseded.pdf
2012-0096,1,2012-0096,2012-0096,2012-06-04,False,False,,,,2012-0096,True,7f07419b4f07195d,2012-0096__AD_2012-0096_1__easa_ad_2012_0096.pdf
2012-0100,1,2012-0100R3,2012-0100R3,2013-10-02,False,False,,,,2012-0100R3,True,2cd011ec5a649d5b,2012-0100R3__AD_2012-0100R3_1__easa_ad_2012_0100_R3_superseded.pdf
2012-0101,1,2012-0101,2012-0101,2012-06-11,False,False,,,,2012-0101,True,4e9e2d0f55dbe21d,2012-0101__AD_2012-0101_1__easa_ad_2012_0101.pdf
2012-0102,1,2012-0102,2012-0102,2012-06-08,False,False,,,,2012-0102,True,e3b67d10b949d1bb,2012-0102__AD_2012-0102_1__easa_ad_2012_0102.pdf
2012-0103,1,2012-0103,2012-0103,2012-06-11,False,False,,,,2012-0103,True,e8c6c50c08d1a4c5,2012-0103__AD_2012-0103_1__easa_ad_2012_0103_Superseded.pdf
2012-0105,1,2012-0105,2012-0105,2012-06-15,False,False,,,,2012-0105,True,8d483dc68be09417,2012-0105__AD_2012-0105_1__easa_ad_2012_0105.pdf
2012-0114,1,2012-0114,2012-0114,2012-06-28,False,False,,,,2012-0114,True,240db914542d97af,2012-0114__AD_2012-0114_1__easa_ad_2012_0114.pdf
2012-0118,1,2012-0118,2012-0118,2012-07-04,False,False,,,,2012-0118,True,c36364a627ae1219,2012-0118__AD_2012-0118_1__EASA_AD_2012_0118_superseded.pdf
2012-0119,1,2012-0119,2012-0119,2012-07-04,False,False,,,,2012-0119,True,3ee6899f6de3aa72,2012-0119__AD_2012-0119_1__easa_ad_2012_0119.pdf
2012-0122,1,2012-0122,2012-0122,2012-07-06,False,False,,,,2012-0122,True,6c59f8565bf4ad29,2012-0122-CN__AD_2012-0122-CN_2__easa_ad_2012_0122_CN.pdf
2012-0132,1,2012-0132R1,2012-0132R1,2013-03-01,False,False,,,,2012-0132R1,True,9e667e41de18a41f,2012-0132R1__AD_2012-0132R1_1__easa_ad_2012_0132_R1.pdf
2012-0133,1,2012-0133,2012-0133,2012-07-18,False,False,,,,2012-0133,True,6cd12910f03465e3,2012-0133__AD_2012-0133_1__easa_ad_2012_0133_superseded.pdf
2012-0134,1,2012-0134,2012-0134,2012-07-18,False,False,,,,2012-0134,True,a849b67cc3c64613,2012-0134__AD_2012-0134_1__EASA_AD_2012_0134_superseded.pdf
2012-0135,1,2012-0135,2012-0135,2012-07-20,False,False,,,,2012-0135,True,c0b7d666b6227276,2012-0135__AD_2012-0135_1__easa_ad_2012_0135.pdf
2012-0138,1,2012-0138,2012-0138,2012-07-26,False,False,,,,2012-0138,True,968e821e9bb8bb36,2012-0138__AD_2012-0138_1__easa_ad_2012_0138.pdf
2012-0140,1,2012-0140,2012-0140,2012-07-27,False,False,,,,2012-0140,True,c87969ef03c46649,2012-0140__AD_2012-0140_2__easa_ad_2012_0140.pdf
2012-0153,1,2012-0153,2012-0153,2012-08-23,False,False,,,,2012-0153,True,34fa95a487be4184,2012-0153__AD_2012-0153_1__easa_ad_2012_0153_superseded.pdf
2012-0165,1,2012-0165,2012-0165,2012-08-31,False,False,,,,2012-0165,True,12c5b2ce687a9237,2012-0165__AD_2012-0165_1__easa_ad_2012_0165.pdf
2012-0167,1,2012-0167,2012-0167,2012-08-31,False,False,,,,2012-0167,True,1e1b6055700ca96c,2012-0167__AD_2012-0167_2__easa_ad_2012_0167_superseded.pdf
2012-0168,1,2012-0168,2012-0168,2012-08-31,False,False,,,,2012-0168,True,b06ca6462d0b4771,2012-0168__AD_2012-0168_1__easa_ad_2012_0168_superseded.pdf
2012-0172,1,2012-0172,2012-0172,2012-09-03,False,False,,,,2012-0172,True,baa3547df37d9d6f,2012-0172__AD_2012-0172_2__easa_ad_2012_0172.pdf
2012-0175,1,2012-0175R2,2012-0175R2,,False,False,,,,2012-0175R2,True,08a8fc0e2bbbc711,2012-0175R2__AD_2012-0175R2_1__EASA_AD_2012_0175_R2_superseded.pdf
2012-0176,1,2012-0176,2012-0176,2012-09-07,False,False,,,,2012-0176,True,573902828f8f1d26,2012-0176__AD_2012-0176_2__easa_ad_2012_0176_Correction.pdf
2012-0177,1,2012-0177,2012-0177,2012-09-10,False,False,,,,2012-0177,True,bacb1c46a73e33a1,2012-0177__AD_2012-0177_1__easa_ad_2012_0177.pdf
2012-0179,1,2012-0179,2012-0179,2012-09-07,False,False,,,,2012-0179,True,4205dd854526435f,2012-0179__AD_2012-0179_1__easa_ad_2012_0179_superseded.pdf
2012-0182,1,2012-0182,2012-0182,2012-09-11,False,False,,,,2012-0182,True,b1183bbf1e2b911e,2012-0182__AD_2012-0182_2__easa_ad_2012_0182.pdf
2012-0188,1,2012-0188,2012-0188,2012-09-19,False,False,,,,2012-0188,True,bcbeb564687c56eb,2012-0188__AD_2012-0188_1__easa_ad_2012_0188.pdf
2012-0194,1,2012-0194,2012-0194,2012-09-25,False,False,,,,2012-0194,True,bfff0040a6a4ba85,2012-0194__AD_2012-0194_2__easa_ad_2012_0194.pdf
2012-0198,1,2012-0198R1,2012-0198R1,2014-10-10,False,False,,,,2012-0198R1,True,4a35acb0e2557b3b,2012-0198R1__AD_2012-0198R1_1__easa_ad_2012_0198_R1.pdf
2012-0199,1,2012-0199,2012-0199,2012-09-26,False,False,,,,2012-0199,True,68d0307eed49d03f,2012-0199__AD_2012-0199_1__easa_ad_2012_0199.pdf
2012-0200,1,2012-0200R1,2012-0200R1,2013-12-06,False,False,,,,2012-0200R1,True,aca2bbe68dc2a1cb,2012-0200R1__AD_2012-0200R1_1__easa_ad_2012_0200_R1.pdf
2012-0203,1,2012-0203,2012-0203,2012-10-01,False,False,,,,2012-0203,True,5d479725eb5e5153,2012-0203__AD_2012-0203_1__easa_ad_2012_0203.pdf
2012-0210,1,2012-0210,2012-0210,2012-10-11,False,False,,,,2012-0210,True,197f3ff2107755a3,2012-0210__AD_2012-0210_1__easa_ad_2012_0210.pdf
2012-0211,1,2012-0211,2012-0211,2012-10-12,False,False,,,,2012-0211,True,c2123682ab842815,2012-0211__AD_2012-0211_2__easa_ad_2012_0211_superseded.pdf
2012-0214,1,2012-0214,2012-0214,2012-10-18,False,False,,,,2012-0214,True,d0f10e9f2d25d5f2,2012-0214__AD_2012-0214_1__easa_ad_2012_0214_superseded.pdf
2012-0221,1,2012-0221,2012-0221,2012-10-23,False,False,,,,2012-0221,True,5e19d69427ac433c,2012-0221__AD_2012-0221_1__easa_ad_2012_0221.pdf
2012-0222,1,2012-0222,2012-0222,2012-10-24,False,False,,,,2012-0222,True,11af55ba4ca9d5ae,2012-0222__AD_2012-0222_2__easa_ad_2012_0222.pdf
2012-0223,1,2012-0223,2012-0223,2012-10-23,False,False,,,,2012-0223,True,ad1ee9793e5168a1,2012-0223__AD_2012-0223_1__easa_ad_2012_0223.pdf
2012-0224,1,2012-0224,2012-0224,2012-10-24,False,False,,,,2012-0224,True,0496860f26ccae03,2012-0224__AD_2012-0224_1__easa_ad_2012_0224_Correction.pdf
2012-0226,1,2012-0226,2012-0226,2012-10-29,False,False,,,,2012-0226,True,56c1f9d0c64e72e2,2012-0226__AD_2012-0226_1__easa_ad_2012_0226.pdf
2012-0229,1,2012-0229,2012-0229,2012-10-31,False,False,,,,2012-0229,True,6aa7109738a75b34,2012-0229__AD_2012-0229_1__easa_ad_2012_0229.pdf
2012-0233,1,2012-0233,2012-0233,2012-11-07,False,False,,,,2012-0233,True,98da9cecdbdfb7f1,2012-0233__AD_2012-0233_1__easa_ad_2012_0233.pdf
2012-0235,1,2012-0235,2012-0235,2012-11-07,False,False,,,,2012-0235,True,4f647f47e6884b8c,2012-0235__AD_2012-0235_2__easa_ad_2012_0235.pdf
2012-0236,1,2012-0236R1,2012-0236R1,2012-12-17,False,False,,,,2012-0236R1,True,752f4eb733b5ae76,2012-0236R1__AD_2012-0236R1_1__easa_ad_2012_0236_R1_superseded.pdf
2012-0244,1,2012-0244R1,2012-0244R1,2013-01-25,False,False,,,,2012-0244R1,True,4b6633ff9379c138,2012-0244R1__AD_2012-0244R1_1__easa_ad_2012_0244_R1_superseded.pdf
2012-0259,1,2012-0259,2012-0259,2012-12-06,False,False,,,,2012-0259,True,71d534e47740b13c,2012-0259__AD_2012-0259_1__easa_ad_2012_0259.pdf
2012-0267,1,2012-0267R3,2012-0267R3,,False,False,,,,2012-0267R3,True,ea8aa34b9abc449e,2012-0267R3__AD_2012-0267R3_1__EASA_AD_2012_0267_R3.pdf
2012-0271,1,2012-0271,2012-0271,2012-12-21,False,False,,,,2012-0271,True,ea927db00a5b716b,2012-0271__AD_2012-0271_1__easa_ad_2012_0271.pdf
2012-0274,1,2012-0274,2012-0274,2012-12-21,False,False,,,,2012-0274,True,cd5ef7d2effab008,2012-0274__AD_2012-0274_1__easa_ad_2012_0274_superseded.pdf
2013-0005,1,2013-0005,2013-0005,2013-01-10,False,False,,,,2013-0005,True,d8a474505a391e9c,2013-0005__AD_2013-0005_1__easa_ad_2013_0005.pdf
2013-0006,1,2013-0006,2013-0006,2013-01-11,False,False,,,,2013-0006,True,a2b284d38f72bbb6,2013-0006__AD_2013-0006_2__easa_ad_2013_0006.pdf
2013-0008,1,2013-0008R1,2013-0008R1,2013-01-22,False,False,,,,2013-0008R1,True,596ac8263dba2c3a,2013-0008R1__AD_2013-0008R1_1__easa_ad_2013_0008_R1_superseded.pdf
2013-0011,1,2013-0011,2013-0011,2013-01-15,False,False,,,,2013-0011,True,5f652dd0aa52e54f,2013-0011__AD_2013-0011_1__easa_ad_2013_0011.pdf
2013-0013,1,2013-0013R1,2013-0013R1,2013-02-20,False,False,,,,2013-0013R1,True,9f42a2c8b160c2e2,2013-0013R1__AD_2013-0013R1_2__easa_ad_2013_0013_R1.pdf
2013-0014,1,2013-0014,2013-0014,2013-01-16,False,False,,,,2013-0014,True,3588574fcbaf8d16,2013-0014__AD_2013-0014_1__easa_ad_2013_0014_superseded.pdf
2013-0016,1,2013-0016,2013-0016,2013-01-16,False,False,,,,2013-0016,True,e6c1fb0875e10235,2013-0016__AD_2013-0016_1__easa_ad_2013_0016.pdf
2013-0021,1,2013-0021,2013-0021,2013-01-31,False,False,,,,2013-0021,True,42801d700da5bf49,2013-0021__AD_2013-0021_1__easa_ad_2013_0021_superseded.pdf
2013-0022,1,2013-0022,2013-0022,2013-02-01,False,False,,,,2013-0022,True,e8ee7d3767056aa6,2013-0022__AD_2013-0022_2__easa_ad_2013_0022_superseded.pdf
2013-0023,1,2013-0023,2013-0023,2013-02-01,False,False,,,,2013-0023,True,107e0644e2f504b6,2013-0023__AD_2013-0023_1__easa_ad_2013_0023_superseded.pdf
2013-0024,1,2013-0024,2013-0024,2013-02-07,False,False,,,,2013-0024,True,a6332965ed557a4a,2013-0024__AD_2013-0024_1__easa_ad_2013_0024_superseded.pdf
2013-0033,1,2013-0033,2013-0033,2013-02-19,False,False,,,,2013-0033,True,9cf52c3488c29fd8,2013-0033__AD_2013-0033_1__easa_ad_2013_0033_superseded.pdf
2013-0039,1,2013-0039,2013-0039,2013-02-26,False,False,,,,2013-0039,True,3193fe7d590cc6c4,2013-0039__AD_2013-0039_1__easa_ad_2013_0039.pdf
2013-0046,1,2013-0046,2013-0046,2013-03-01,False,False,,,,2013-0046,True,18d7e1354aff0420,2013-0046__AD_2013-0046_1__easa_ad_2013_0046.pdf
2013-0048,1,2013-0048,2013-0048,2013-03-04,False,False,,,,2013-0048,True,01114fbd1d7b7856,2013-0048__AD_2013-0048_1__easa_ad_2013_0048.pdf
2013-0050,1,2013-0050,2013-0050,2013-03-05,False,False,,,,2013-0050,True,0f0eb7ed609cf375,2013-0050__AD_2013-0050_1__easa_ad_2013_0050_superseded.pdf
2013-0056,1,2013-0056,2013-0056,2013-03-08,False,False,,,,2013-0056,True,ba27ae562d4cf064,2013-0056__AD_2013-0056_1__easa_ad_2013_0056_Correction.pdf
2013-0058,1,2013-0058,2013-0058,2013-03-11,False,False,,,,2013-0058,True,55d62a5979c4184d,2013-0058__AD_2013-0058_2__easa_ad_2013_0058.pdf
2013-0063,1,2013-0063,2013-0063,2013-03-12,False,False,,,,2013-0063,True,cf5a739bbdc30662,2013-0063__AD_2013-0063_1__easa_ad_2013_0063.pdf
2013-0066,1,2013-0066,2013-0066,2013-03-15,False,False,,,,2013-0066,True,abbfa9bf5e02dac6,2013-0066__AD_2013-0066_2__easa_ad_2013_0066.pdf
2013-0067,1,2013-0067,2013-0067,2013-03-14,False,False,,,,2013-0067,True,3d9c4317617311e8,2013-0067__AD_2013-0067_1__easa_ad_2013_0067_superseded.pdf
2013-0068,1,2013-0068,2013-0068,2013-03-15,False,False,,,,2013-0068,True,d3743f1d76efa751,2013-0068__AD_2013-0068_1__easa_ad_2013_0068.pdf
2013-0072,1,2013-0072,2013-0072,2013-03-20,False,False,,,,2013-0072,True,1c0bee7d1acaabb5,2013-0072__AD_2013-0072_1__EASA_AD_2013-0072_superseded.pdf
2013-0074,1,2013-0074,2013-0074,2013-03-20,False,False,,,,2013-0074,True,76b0e4d6c18a33ac,2013-0074__AD_2013-0074_1__easa_ad_2013_0074_superseded.pdf
2013-0075,1,2013-0075,2013-0075,2013-03-20,False,False,,,,2013-0075,True,60fa2063f0b179d6,2013-0075__AD_2013-0075_1__easa_ad_2013_0075_superseded.pdf
2013-0076,1,2013-0076,2013-0076,2013-03-20,False,False,,,,2013-0076,True,b560140091a5860d,2013-0076__AD_2013-0076_1__easa_ad_2013_0076_superseded.pdf
2013-0089,1,2013-0089R1,2013-0089R1,2014-02-06,False,False,,,,2013-0089R1,True,bebd9f25f985da65,2013-0089R1__AD_2013-0089R1_1__easa_ad_2013_0089_R1.pdf
2013-0092,1,2013-0092,2013-0092,2013-04-15,False,False,,,,2013-0092,True,9f0222cba8c0b3ac,2013-0092__AD_2013-0092_1__easa_ad_2013_0092_superseded.pdf
2013-0094,1,2013-0094,2013-0094,2013-04-16,False,False,,,,2013-0094,True,d2c8f21a6b8d1a81,2013-0094__AD_2013-0094_1__EASA_AD_2013_0094_superseded.pdf
2013-0099,1,2013-0099,2013-0099,2013-04-25,False,False,,,,2013-0099,True,f33716b9a78b85d5,2013-0099__AD_2013-0099_1__easa_ad_2013_0099.pdf
2013-0101,1,2013-0101,2013-0101,2013-04-30,False,False,,,,2013-0101,True,4af01e9d4ebaef6d,2013-0101__AD_2013-0101_1__easa_ad_2013_0101.pdf
2013-0106,1,2013-0106,2013-0106,2013-05-14,False,False,,,,2013-0106,True,b5822f1e23f8d112,2013-0106__AD_2013-0106_1__easa_ad_2013_0106.pdf
2013-0107,1,2013-0107,2013-0107,2013-05-17,False,False,,,,2013-0107,True,bcc1a259c8f3f0e7,2013-0107__AD_2013-0107_1__easa_ad_2013_0107.pdf
2013-0108,1,2013-0108R3,2013-0108R3,2015-06-22,False,False,,,,2013-0108R3,True,68f2d5e1b92ca875,2013-0108R3__AD_2013-0108R3_1__EASA_AD_2013_0108_R3.pdf
2013-0116,1,2013-0116,2013-0116,2013-06-03,False,False,,,,2013-0116,True,b38747db4798514b,2013-0116__AD_2013-0116_1__easa_ad_2013_0116.pdf
2013-0122,1,2013-0122,2013-0122,2013-06-05,False,False,,,,2013-0122,True,cd02731cc55bd651,2013-0122__AD_2013-0122_1__easa_ad_2013_0122_superseded.pdf
2013-0127,1,2013-0127,2013-0127,2013-06-11,False,False,,,,2013-0127,True,7d47d8c89174b2c1,2013-0127__AD_2013-0127_2__easa_ad_2013_0127_superseded.pdf
2013-0129,1,2013-0129,2013-0129,2013-06-21,False,False,,,,2013-0129,True,1356b2a9c2b8276a,2013-0129__AD_2013-0129_1__easa_ad_2013_0129.pdf
2013-0136,1,2013-0136R1,2013-0136R1,2013-07-30,False,False,,,,2013-0136R1,True,83b5ae0a4e05247d,2013-0136R1__AD_2013-0136R1_1__easa_ad_2013_0136_R1.pdf
2013-0137,1,2013-0137,2013-0137,2013-07-09,False,False,,,,2013-0137,True,5c04e2405f7cdd79,2013-0137__AD_2013-0137_1__easa_ad_2013_0137.pdf
2013-0144,1,2013-0144R1,2013-0144R1,2013-08-27,False,False,,,,2013-0144R1,True,7639b70645ea393e,2013-0144R1__AD_2013-0144R1_1__easa_ad_2013_0144_R1_superseded.pdf
2013-0146,1,2013-0146,2013-0146,2013-07-16,False,False,,,,2013-0146,True,4600f5f54deffbfb,2013-0146__AD_2013-0146_1__EASA_AD_2013_0146_superseded.pdf
2013-0147,1,2013-0147,2013-0147,2013-07-16,False,False,,,,2013-0147,True,90ce4983265fe0d4,2013-0147__AD_2013-0147_1__easa_ad_2013_0147_superseded.pdf
2013-0148,1,2013-0148,2013-0148,2013-07-16,False,False,,,,2013-0148,True,7b14e20fe004b8ac,2013-0148__AD_2013-0148_2__EASA_AD_2013_0148_superseded.pdf
2013-0149,1,2013-0149,2013-0149,2013-07-16,False,False,,,,2013-0149,True,2d0cafb40917223a,2013-0149__AD_2013-0149_1__easa_ad_2013_0149.pdf
2013-0150,1,2013-0150R1,2013-0150R1,,False,False,,,,2013-0150R1,True,368b89ba8275899e,2013-0150R1__AD_2013-0150R1_1__EASA_AD_2013_0150_R1.pdf
2013-0153,1,2013-0153,2013-0153,2013-07-18,False,False,,,,2013-0153,True,5be22a166a927cb6,2013-0153__AD_2013-0153_1__easa_ad_2013_0153_superseded.pdf
2013-0158,1,2013-0158,2013-0158,2013-07-22,False,False,,,,2013-0158,True,538fe99c0aff1a2d,2013-0158__AD_2013-0158_1__easa_ad_2013_0158.pdf
2013-0160,1,2013-0160,2013-0160,2013-07-23,False,False,,,,2013-0160,True,7d80e116c8d9d5a1,2013-0160__AD_2013-0160_1__easa_ad_2013_0160.pdf
2013-0161,1,2013-0161,2013-0161,2013-07-25,False,False,,,,2013-0161,True,25199e4780264be3,2013-0161__AD_2013-0161_1__easa_ad_2013_0161.pdf
2013-0163,1,2013-0163,2013-0163,2013-07-24,False,False,,,,2013-0163,True,fcebf5f956fb2dc5,2013-0163__AD_2013-0163_1__easa_ad_2013_0163_superseded.pdf
2013-0164,1,2013-0164,2013-0164,2013-07-25,False,False,,,,2013-0164,True,00d24214cebc8e2e,2013-0164__AD_2013-0164_1__easa_ad_2013_0164.pdf
2013-0165,1,2013-0165,2013-0165,2013-07-25,False,False,,,,2013-0165,True,26201c48722953a0,2013-0165__AD_2013-0165_1__easa_ad_2013_0165.pdf
2013-0167,1,2013-0167,2013-0167,2013-07-26,False,False,,,,2013-0167,True,5c73a9e47aae0dfc,2013-0167__AD_2013-0167_2__easa_ad_2013_0167.pdf
2013-0169,1,2013-0169,2013-0169,2013-08-01,False,False,,,,2013-0169,True,1207978fe1e6249c,2013-0169__AD_2013-0169_1__easa_ad_2013_0169.pdf
2013-0175,1,2013-0175,2013-0175,2013-08-02,False,False,,,,2013-0175,True,9d9e50e10ce8ac15,2013-0175__AD_2013-0175_1__easa_ad_2013_0175.pdf
2013-0179,1,2013-0179,2013-0179,2013-08-07,False,False,,,,2013-0179,True,4b67556c8c1ea758,2013-0179__AD_2013-0179_1__easa_ad_2013_0179.pdf
2013-0180,1,2013-0180,2013-0180,2013-08-09,False,False,,,,2013-0180,True,207618d4998c9728,2013-0180__AD_2013-0180_1__easa_ad_2013_0180.pdf
2013-0181,1,2013-0181R1,2013-0181R1,2013-08-20,False,False,,,,2013-0181R1,True,610075cbd1cca924,2013-0181R1__AD_2013-0181R1_1__easa_ad_2013_0181_R1.pdf
2013-0184,1,2013-0184R2,2013-0184R2,,False,False,,,,2013-0184R2,True,f41877f4105862e6,2013-0184R2__AD_2013-0184R2_1__EASA_AD_2013_0184_R2.pdf
2013-0188,1,2013-0188,2013-0188,2013-08-19,False,False,,,,2013-0188,True,ec42c48352191b25,2013-0188__AD_2013-0188_1__easa_ad_2013_0188.pdf
2013-0193,1,2013-0193,2013-0193,2013-08-23,False,False,,,,2013-0193,True,0188b0cf940bd2cc,2013-0193__AD_2013-0193_2__easa_ad_2013_0193.pdf
2013-0196,1,2013-0196R1,2013-0196R1,2015-01-30,False,False,,,,2013-0196R1,True,063684cb3d66309d,2013-0196R1__AD_2013-0196R1_1__EASA_AD_2013_0196_R1.pdf
2013-0198,1,2013-0198R1,2013-0198R1,2014-05-30,False,False,,,,2013-0198R1,True,2d856c9111acc222,2013-0198R1__AD_2013-0198R1_2__easa_ad_2013_0198_R1_Correction.pdf
2013-0201,1,2013-0201,2013-0201,2013-09-04,False,False,,,,2013-0201,True,645af199f02e5672,2013-0201__AD_2013-0201_1__EASA_AD_2013_0201_cancelled.pdf
2013-0202,1,2013-0202,2013-0202,2013-09-05,False,False,,,,2013-0202,True,2dd47bd623ac9689,2013-0202__AD_2013-0202_1__easa_ad_2013_0202.pdf
2013-0203,1,2013-0203,2013-0203,2013-09-06,False,False,,,,2013-0203,True,41908cc5eaaebcbf,2013-0203__AD_2013-0203_1__easa_ad_2013_0203.pdf
2013-0204,1,2013-0204,2013-0204,2013-09-06,False,False,,,,2013-0204,True,d9969f02fe97b962,2013-0204__AD_2013-0204_1__easa_ad_2013_0204.pdf
2013-0210,1,2013-0210,2013-0210,2013-09-11,False,False,,,,2013-0210,True,b893df2fcef58da1,2013-0210__AD_2013-0210_1__easa_ad_2013_0210_superseded.pdf
2013-0216,1,2013-0216,2013-0216,2013-09-17,False,False,,,,2013-0216,True,7c35b17f7ba6ca26,2013-0216__AD_2013-0216_1__easa_ad_2013_0216.pdf
2013-0219,1,2013-0219,2013-0219,2013-09-17,False,False,,,,2013-0219,True,c8418a209725eeaa,2013-0219__AD_2013-0219_1__easa_ad_2013_0219_superseded.pdf
2013-0220,1,2013-0220,2013-0220,2013-09-18,False,False,,,,2013-0220,True,9c4976fa52bec8c4,2013-0220__AD_2013-0220_1__easa_ad_2013_0220.pdf
2013-0221,1,2013-0221,2013-0221,2013-09-19,False,False,,,,2013-0221,True,9582fe42e8c89dfd,2013-0221__AD_2013-0221_1__easa_ad_2013_0221.pdf
2013-0226,1,2013-0226,2013-0226,2013-09-23,False,False,,,,2013-0226,True,b9e81bf44573c949,2013-0226__AD_2013-0226_1__easa_ad_2013_0226_superseded.pdf
2013-0230,1,2013-0230,2013-0230,2013-09-24,False,False,,,,2013-0230,True,b2fadfc41d1b1e22,2013-0230__AD_2013-0230_2__easa_ad_2013_0230.pdf
2013-0232,1,2013-0232R1,2013-0232R1,2013-10-02,False,False,,,,2013-0232R1,True,0a9436cb5d80bd66,2013-0232R1__AD_2013-0232R1_1__easa_ad_2013_0232R1.pdf
2013-0233,1,2013-0233,2013-0233,2013-09-26,False,False,,,,2013-0233,True,91b4988a7ed78172,2013-0233__AD_2013-0233_1__easa_ad_2013_0233.pdf
2013-0234,1,2013-0234R2,2013-0234R2,2013-10-07,False,False,,,,2013-0234R2,True,9a197fbc37092cfe,2013-0234R2__AD_2013-0234R2_1__easa_ad_2013_0234_R2.pdf
2013-0241,1,2013-0241,2013-0241,2013-10-01,False,False,,,,2013-0241,True,4afb6c0a52a00234,2013-0241__AD_2013-0241_1__easa_ad_2013_0241.pdf
2013-0245,1,2013-0245,2013-0245,2013-10-02,False,False,,,,2013-0245,True,d92403f2e712db53,2013-0245__AD_2013-0245_1__easa_ad_2013_0245_superseded.pdf
2013-0247,1,2013-0247,2013-0247,2013-10-10,False,False,,,,2013-0247,True,1dfcf433293e75d8,2013-0247__AD_2013-0247_1__easa_ad_2013_0247.pdf
2013-0248,1,2013-0248,2013-0248,2013-10-14,False,False,,,,2013-0248,True,8fa059230f578ced,2013-0248__AD_2013-0248_1__easa_ad_2013_0248_superseded.pdf
2013-0250,1,2013-0250R1,2013-0250R1,2013-10-31,False,False,,,,2013-0250R1,True,b9538e84e65cbe3e,2013-0250R1__AD_2013-0250R1_1__easa_ad_2013_0250_R1_superseded.pdf
2013-0251,1,2013-0251,2013-0251,2023-12-01,False,False,,,,2013-0251,True,d77d35a9dd26a777,2013-0251-CN__AD_2013-0251-CN_1__EASA_AD_2013_0251_CN.pdf
2013-0256,1,2013-0256,2013-0256,2013-10-21,False,False,,,,2013-0256,True,f3e06c0667f4ff94,2013-0256__AD_2013-0256_1__easa_ad_2013_0256.pdf
2013-0257,1,2013-0257,2013-0257,2013-10-21,False,False,,,,2013-0257,True,9bcea1c875c1daa8,2013-0257__AD_2013-0257_2__easa_ad_2013_0257.pdf
2013-0261,1,2013-0261,2013-0261,2013-10-28,False,False,,,,2013-0261,True,5d7ec83894ffb796,2013-0261__AD_2013-0261_1__EASA_AD_2013_0261_superseded.pdf
2013-0266,1,2013-0266R1,2013-0266R1,2014-02-14,False,False,,,,2013-0266R1,True,2778f1a7a0120307,2013-0266R1__AD_2013-0266R1_1__easa_ad_2013_0266_R1.pdf
2013-0267,1,2013-0267R1,2013-0267R1,2014-03-04,False,False,,,,2013-0267R1,True,8186df3742d1190a,2013-0267R1__AD_2013-0267R1_1__easa_ad_2013_0267_R1_Correction.pdf
2013-0268,1,2013-0268,2013-0268,2013-11-07,False,False,,,,2013-0268,True,e9bd00fdbe8347d7,2013-0268__AD_2013-0268_2__easa_ad_2013_0268_superseded.pdf
2013-0269,1,2013-0269,2013-0269,2013-11-07,False,False,,,,2013-0269,True,07122c4e8a54c449,2013-0269__AD_2013-0269_1__easa_ad_2013_0269_superseded.pdf
2013-0270,1,2013-0270R1,2013-0270R1,2013-11-27,False,False,,,,2013-0270R1,True,30ce66089a51ad44,2013-0270R1__AD_2013-0270R1_1__easa_ad_2013_0270_R1.pdf
2013-0271,1,2013-0271,2013-0271,2013-11-14,False,False,,,,2013-0271,True,fc4af5727452e8df,2013-0271__AD_2013-0271_1__EASA_AD_2013_0271_superseded.pdf
2013-0272,1,2013-0272,2013-0272,2013-11-14,False,False,,,,2013-0272,True,e96e1c6653e870fe,2013-0272__AD_2013-0272_1__easa_ad_2013_0272.pdf
